"vess","year","week","adfg","towDur","obstot","nrswt","yfswt","fhswt","pflat","lat","long"
"A078",2014,15,665630,12.5,31.03,6.77542,10.22273,0.37628,0.559923622300999,56.75,-166.5
"A078",2014,16,635700,6.25,16,5.05524,2.48497,0.04107,0.47383,57.25,-163.5
"A078",2014,16,665630,20.833,53.8,10.99894,14.16206,0.44978,0.476036802973978,56.75,-166.5
"A078",2014,17,655730,6.25,19.43,1.34149,3.19084,0.0214,0.234365928975811,57.75,-165.5
"A078",2014,18,645730,16.459,23.66,4.61313,2.78497,0.06962,0.315626373626374,57.75,-164.5
"A078",2014,18,655730,10,12.45,2.54585,1.3364,0.02798,0.314074698795181,57.75,-165.5
"A078",2014,19,645700,5,2.7,0.25136,0.97644,0.04963,0.473122222222222,57.25,-164.5
"A078",2014,19,645730,5,4.5,1.02382,0.70227,0.04424,0.393406666666667,57.75,-164.5
"A078",2014,35,645700,44.166,65.93,3.25649,35.27502,1.51534,0.607414682238738,57.25,-164.5
"A078",2014,35,655700,213.333,318.98,3.23213,184.19656,11.40653,0.623346981001944,57.25,-165.5
"A078",2014,36,655700,86.667,125.68,0.91085,63.24612,4.05972,0.542780792488861,57.25,-165.5
"A078",2014,36,655730,10,26.32,0.35405,11.44586,0.71433,0.475465045592705,57.75,-165.5
"A078",2014,36,665730,17.5,20.17,0.87852,12.3835,0.47573,0.681098165592464,57.75,-166.5
"A078",2014,36,675730,154.376,347.53,8.25382,214.38176,6.75324,0.660054729088136,57.75,-167.5
"A078",2014,36,675800,17.083,36.01,0.55703,11.60469,0.75143,0.358599000277701,58.25,-167.5
"A078",2014,37,645700,17.5,51.12,0.9242,31.19833,2.14696,0.670373435054773,57.25,-164.5
"A078",2014,37,655700,66.458,202.53,1.51864,140.16693,4.02241,0.719438996691848,57.25,-165.5
"A078",2014,37,655730,33.125,67.97,0.84882,37.92878,2.73388,0.610732381933206,57.75,-165.5
"A078",2014,38,645630,35.625,42.55,0.49627,21.45813,0.76868,0.534032432432432,56.75,-164.5
"A078",2014,38,645700,8.958,18.48,0.13053,9.89306,1.70565,0.634699134199134,57.25,-164.5
"A078",2014,38,655700,70,113.1,1.44937,63.9913,3.27041,0.607525022104332,57.25,-165.5
"A078",2014,38,665700,5.417,4.58,0.06564,0.91227,0.0365,0.221486899563319,57.25,-166.5
"A078",2014,38,665730,107.291,280.05,3.34618,199.50347,4.20847,0.739361256918407,57.75,-166.5
"A078",2014,39,655700,4.375,6.08,0.08776,1.95491,0.0469,0.343679276315789,57.25,-165.5
"A078",2014,39,665730,222.918,626.93,8.16031,439.14949,8.16462,0.72651559185236,57.75,-166.5
"A078",2014,39,675730,23.125,62.24,1.01564,36.22344,0.8963,0.612714974293059,57.75,-167.5
"A078",2014,40,635700,20,50.66,1.2105,26.82252,1.93067,0.59146644295302,57.25,-163.5
"A078",2014,40,645600,9.583,7.82,0.47667,4.24348,0.24243,0.634601023017903,56.25,-164.5
"A078",2014,40,645630,10,25.41,0.67593,17.74147,0.22898,0.73382054309327,56.75,-164.5
"A078",2014,40,665730,43.334,196.01,2.62511,124.3219,1.11197,0.653328809754605,57.75,-166.5
"A078",2014,41,665730,151.456,659.37,4.52139,530.60354,7.29869,0.822639216221545,57.75,-166.5
"A078",2014,42,645730,5.833,6.57,0.18462,2.20401,0.27407,0.405281582952816,57.75,-164.5
"A078",2014,42,655730,5,6.29,0.06401,1.56278,0.15884,0.283883942766296,57.75,-165.5
"A078",2014,42,665700,8.542,26.92,0.19478,6.43734,2.17094,0.327008172362556,57.25,-166.5
"A078",2014,42,665730,79.166,257.22,3.27766,176.87087,2.43843,0.70984744576627,57.75,-166.5
"A078",2014,43,665730,15.833,58.68,0.90642,35.25588,0.71615,0.628467109747785,57.75,-166.5
"A078",2014,43,665800,6.875,38.54,0.29175,31.74424,0.06902,0.833030877010898,58.25,-166.5
"A078",2014,43,675730,58.749,210.37,0.99636,173.25012,1.35296,0.834717117459714,57.75,-167.5
"A078",2014,43,675800,37.709,163.56,1.69711,130.4999,0.62133,0.812046588407924,58.25,-167.5
"A078",2014,44,665730,72.917,143.13,1.52102,104.17872,2.05703,0.752859428491581,57.75,-166.5
"A078",2014,44,675800,28.125,86.55,0.39461,72.48303,0.38233,0.846446793760832,58.25,-167.5
"A078",2014,45,665700,7.708,13.46,0.25393,11.09488,0.21005,0.858756315007429,57.25,-166.5
"A078",2014,45,665730,47.708,154.57,1.08286,126.10164,1.11144,0.830018373552436,57.75,-166.5
"A078",2014,45,675730,34.999,141.32,2.19354,104.67949,0.87972,0.762473464477781,57.75,-167.5
"A078",2014,46,665730,102.501,355.89,1.58042,307.10401,1.00918,0.870194751187165,57.75,-166.5
"A078",2014,46,675730,29.584,93.23,0.18796,70.56285,0.0784,0.759725517537274,57.75,-167.5
"A078",2014,46,675800,52.708,167.13,0.53281,132.90537,0.89662,0.803774307425358,58.25,-167.5
"A078",2014,47,665730,71.249,194.09,1.6936,146.53576,0.45083,0.766037353804936,57.75,-166.5
"A078",2014,47,665800,11.666,107.18,0.16106,97.19235,0.053,0.90881143870125,58.25,-166.5
"A078",2014,47,675800,8.75,32.28,0.12129,23.41815,0.38938,0.741289343246592,58.25,-167.5
"A078",2014,48,665730,17.916,34.56,0.18829,23.59982,0.20017,0.694105324074074,57.75,-166.5
"A078",2014,48,665800,29.166,108.61,0.22736,81.71403,0.20256,0.756320320412485,58.25,-166.5
"A078",2014,48,675730,121.25,256.57,1.07453,211.10733,0.87402,0.830400592430916,57.75,-167.5
"A078",2014,48,675800,7.5,12.5,0.02573,10.39636,0.03494,0.8365624,58.25,-167.5
"A078",2014,49,665730,26.875,55.82,0.47189,32.0891,0.14422,0.585904872805446,57.75,-166.5
"A078",2014,49,675730,35.208,41.25,0.1647,33.84421,0.09959,0.826872727272727,57.75,-167.5
"A078",2015,3,645600,20.208,66.41,4.12655,33.52782,17.20547,0.82607800030116,56.25,-164.5
"A078",2015,4,645600,21.666,90.97,13.91359,47.07395,20.62406,0.897126525228097,56.25,-164.5
"A078",2015,4,645630,37.916,75.33,7.33131,46.23636,5.97554,0.790431567768485,56.75,-164.5
"A078",2015,5,645600,63.959,185.23,19.18952,104.7834,29.57923,0.828980996598823,56.25,-164.5
"A078",2015,38,675700,7.5,5.83,1.44087,1.73663,0.34168,0.603632933104631,57.25,-167.5
"A078",2015,38,675730,5,2.83,0.21246,1.8942,0.20955,0.818448763250883,57.75,-167.5
"A078",2015,38,685730,5,3.76,0.17639,2.94189,0.12852,0.863510638297872,57.75,-168.5
"A078",2015,38,685800,32.083,80.51,3.46666,38.60745,0.73202,0.53168711961247,58.25,-168.5
"A078",2015,38,695800,65.416,156.23,7.05359,104.08884,1.12793,0.71862228765282,58.25,-169.5
"A078",2015,39,675730,49.167,131.87,2.92303,52.81679,1.37794,0.433136877227573,57.75,-167.5
"A078",2015,39,675800,116.125,242.04,10.001,134.66884,1.54924,0.604111221285738,58.25,-167.5
"A078",2015,39,685800,9.583,5.72,0.25446,3.20615,0.01347,0.607356643356643,58.25,-168.5
"A078",2015,39,695800,71.041,132.38,6.1886,93.92366,0.99298,0.763750113310168,58.25,-169.5
"A078",2015,39,705800,8.333,25.52,1.01987,6.88132,0.13754,0.314997257053292,58.25,-170.5
"A078",2015,40,675730,172.918,312.07,6.97352,208.13484,3.7262,0.701235492037043,57.75,-167.5
"A078",2015,40,675800,11.25,9.36,0.11677,6.17717,0.06672,0.679557692307692,58.25,-167.5
"A078",2015,41,635730,4.167,6.15,0.90728,4.62373,0.01793,0.902266666666666,57.75,-163.5
"A078",2015,41,645600,14.583,17.05,1.74323,7.10545,1.0873,0.582755425219941,56.25,-164.5
"A078",2015,41,645630,6.042,8.78,0.52244,6.33781,0.13553,0.796785876993166,56.75,-164.5
"A078",2015,41,645700,17.292,42.84,0.56264,17.69743,0.2658,0.432443277310924,57.25,-164.5
"A078",2015,41,655700,13.125,13.32,0.16199,10.13089,0.1317,0.782626126126126,57.25,-165.5
"A078",2015,41,665700,26.458,77.09,0.27457,47.50959,2.51992,0.652537034634842,57.25,-166.5
"A078",2015,41,665730,59.666,210.07,9.93596,102.01735,3.84344,0.551229352120722,57.75,-166.5
"A078",2015,41,665800,3.958,8.42,0.90629,4.55446,0.14185,0.665391923990499,58.25,-166.5
"A078",2015,41,675730,68.125,228.74,4.27749,148.3103,2.23493,0.676850222960567,57.75,-167.5
"A078",2015,41,675800,13.542,31.07,1.17492,24.62834,0.22735,0.837805278403605,58.25,-167.5
"A078",2015,42,655730,10.625,32.58,0.30681,22.2835,0.71406,0.715296807857581,57.75,-165.5
"A078",2015,42,665730,93.334,342.37,1.63947,258.13834,8.2705,0.782919969623507,57.75,-166.5
"A078",2015,42,675730,54.791,153.59,5.86438,98.71024,1.64318,0.691567159320268,57.75,-167.5
"A078",2015,43,655700,23.75,96.83,0.69753,63.43935,1.58466,0.678731178353816,57.25,-165.5
"A078",2015,43,665630,17.917,30.56,1.63993,10.02558,2.70217,0.470146596858639,56.75,-166.5
"A078",2015,43,665700,144.999,378.01,2.16044,283.40835,7.85799,0.77624078728076,57.25,-166.5
"A078",2015,43,665730,18.333,59.09,0.131,34.69234,1.24965,0.610475376544255,57.75,-166.5
"A078",2015,44,665730,45.833,152.71,2.10345,107.00188,2.06989,0.728015323161548,57.75,-166.5
"A078",2015,44,675730,80.416,222.17,4.63855,152.8086,2.18453,0.718511410181393,57.75,-167.5
"A078",2015,44,675800,65,172.73,4.5169,114.3258,1.65634,0.697615006078852,58.25,-167.5
"A078",2015,45,665700,21.458,38.19,0.09618,32.62071,0.25079,0.863254255040587,57.25,-166.5
"A078",2015,45,665730,113.958,266.79,1.54847,213.4201,3.72012,0.819703474642978,57.75,-166.5
"A078",2015,45,675730,43.958,103.17,2.36055,78.87956,0.66184,0.793854318115731,57.75,-167.5
"A078",2016,4,625700,13.542,79.09,9.50405,61.0682,0.18028,0.894582500948287,57.25,-162.5
"A078",2016,4,635700,46.25,152.89,25.33481,99.3996,4.42027,0.844755575904245,57.25,-163.5
"A078",2016,4,645700,9.375,17.22,0.18601,14.9426,0.06005,0.882036004645761,57.25,-164.5
"A078",2016,4,655700,24.792,67.97,1.34466,58.47999,0.23544,0.883626452846844,57.25,-165.5
"A078",2016,5,655700,120.001,223.34,4.45088,175.96429,2.85732,0.820598594071819,57.25,-165.5
"A078",2016,6,655630,55.416,133.1,4.93527,92.61451,1.02084,0.740575657400451,56.75,-165.5
"A078",2016,6,655700,10.417,10.88,0.1755,7.4977,0.14765,0.718828125,57.25,-165.5
"A078",2016,6,665630,110.417,225.13,16.93754,122.52813,10.99889,0.668345222760183,56.75,-166.5
"A078",2016,6,665700,92.292,152.62,6.78503,76.61962,3.32633,0.568280566111912,57.25,-166.5
"A078",2016,6,665730,9.375,6.33,0.29855,3.00798,0.07989,0.534979462875197,57.75,-166.5
"A078",2016,6,675700,16.25,27.52,0.95469,19.5811,0.317,0.757732194767442,57.25,-167.5
"A078",2016,7,655630,20.625,31.34,0.98294,14.31221,1.66797,0.541261008296107,56.75,-165.5
"A078",2016,7,665630,6.25,12.14,0.6226,5.87773,2.19528,0.716277594728171,56.75,-166.5
"A078",2016,7,665700,20.208,14.66,0.86307,8.9808,0.19008,0.684444065484311,57.25,-166.5
"A078",2016,13,645730,5,53.9,6.93135,31.73538,0.02774,0.717893692022263,57.75,-164.5
"A078",2016,13,645800,5.208,8.85,2.56975,1.55151,0.03468,0.469597740112994,58.25,-164.5
"A078",2016,13,655730,6.458,23.93,8.15537,6.25488,0.02385,0.60318010865023,57.75,-165.5
"A078",2016,13,685730,5,9.85,0.50786,3.98225,0.00663,0.456521827411168,57.75,-168.5
"A078",2016,13,685800,28.541,44.32,1.38453,11.89663,0.0262,0.300256317689531,58.25,-168.5
"A078",2016,15,635830,5,12.71,2.63782,4.93473,0.0109,0.596652242328875,58.75,-163.5
"A078",2016,15,655630,7.5,3.56,0.13858,0.85837,0.42128,0.398379213483146,56.75,-165.5
"A078",2016,15,655730,7.5,5.73,0.94076,1.73417,0.10032,0.484336823734729,57.75,-165.5
"A078",2016,15,665630,11.875,4.17,0.48589,0.95749,0.67703,0.508491606714628,56.75,-166.5
"A078",2016,16,695900,3.5,1.99,0.18413,0.74825,0.00769,0.472396984924623,59.25,-169.5
"A078",2016,16,705800,7.833,1.41,0.02642,0.44466,0.00656,0.338751773049645,58.25,-170.5
"A078",2016,16,706000,7.542,0.43,0.06,0.04487,0.01057,0.26846511627907,60.25,-170.5
"A078",2016,18,595800,17.5,44.89,1.62289,34.72821,0.05202,0.810940521274226,58.25,-159.5
"A078",2016,19,595800,23.75,47.28,2.82459,33.72294,0.06197,0.774312605752961,58.25,-159.5
"A078",2016,20,625800,28.125,81.87,32.80722,31.85564,0.25133,0.792893489678759,58.25,-162.5
"A078",2016,20,635800,26.541,58.03,27.65341,23.24917,0.11374,0.879136998104429,58.25,-163.5
"A078",2016,20,645800,8.958,27.16,12.0909,8.83705,0.01722,0.771177098674521,58.25,-164.5
"A078",2016,36,655430,6.875,2.95,0.75164,0.03091,0.13684,0.311657627118644,54.75,-165.5
"A078",2016,37,655430,5.208,5.44,1.09551,0.06501,0.20039,0.250167279411765,54.75,-165.5
"A078",2016,37,655730,13.959,44.92,8.13887,20.04873,1.7767,0.667059216384684,57.75,-165.5
"A078",2016,37,655800,8.333,9.9,1.4501,5.06136,0.20522,0.678452525252525,58.25,-165.5
"A078",2016,37,665800,7.583,10.33,0.41594,7.30256,0.17876,0.764497579864472,58.25,-166.5
"A078",2016,37,675800,15.625,30.75,1.44578,14.31645,1.08543,0.547891382113821,58.25,-167.5
"A078",2016,37,685800,25.083,33.14,2.6375,16.62984,1.24872,0.61907242003621,58.25,-168.5
"A078",2016,37,695800,60.417,102.15,6.93514,73.36305,2.22136,0.807827214880078,58.25,-169.5
"A078",2016,37,705800,12.5,9.33,0.56364,3.06762,2.24043,0.629334405144694,58.25,-170.5
"A078",2016,38,645530,7.083,2,0.30648,0.36084,0.23326,0.45029,55.75,-164.5
"A078",2016,38,645700,9.917,19.94,0.10727,12.03955,0.57736,0.638123370110331,57.25,-164.5
"A078",2016,38,655700,28.166,57.76,0.27227,44.43395,1.44062,0.798941135734072,57.25,-165.5
"A078",2016,38,685800,104.624,199.17,9.92062,125.59074,5.52704,0.708130742581714,58.25,-168.5
"A078",2016,39,635800,8.959,8.58,4.43735,2.54783,0.05216,0.820202797202797,58.25,-163.5
"A078",2016,39,645700,11.417,21.96,0.06271,9.99379,0.32847,0.472903916211293,57.25,-164.5
"A078",2016,39,645800,8.375,2.83,1.26131,0.65731,0.10323,0.714434628975265,58.25,-164.5
"A078",2016,39,655700,15.833,24.58,0.144,21.39537,0.21561,0.88506834825061,57.25,-165.5
"A078",2016,39,655730,5.042,5.77,2.24196,1.80056,0.06666,0.712162911611785,57.75,-165.5
"A078",2016,39,695800,83.624,209.21,8.36798,123.93462,1.44669,0.639306390707901,58.25,-169.5
"A078",2016,39,695830,44.5,133.01,2.27242,108.49768,0.78416,0.83869077512969,58.75,-169.5
"A078",2016,39,705800,12.375,9.51,0.34843,5.95316,0.56055,0.721570977917981,58.25,-170.5
"A078",2016,39,715730,3.5,1.64,0.08622,0.91414,0.13739,0.69375,57.75,-171.5
"A078",2016,41,675630,2.958,1.4,0.0198,0.2018,0.17854,0.285814285714286,56.75,-167.5
"A078",2016,42,655630,16.75,34.95,0.09244,24.80247,1.58695,0.757707010014306,56.75,-165.5
"A078",2016,42,655700,20.416,28.44,0.04625,24.86207,0.74224,0.901918424753868,57.25,-165.5
"A078",2016,42,665630,7.5,9.69,0.1096,4.51501,3.07269,0.794355005159959,56.75,-166.5
"A078",2016,42,665700,7.875,10.38,0.20889,6.81667,0.3394,0.709533718689788,57.25,-166.5
"A078",2016,43,645630,8.667,15.84,0.01562,11.0113,0.67291,0.738625631313131,56.75,-164.5
"A078",2016,43,655630,26.167,41.9,0.19966,35.82132,0.19064,0.864239140811456,56.75,-165.5
"A078",2016,43,655700,86,196.07,0.26195,120.9933,2.60631,0.63172112000816,57.25,-165.5
"A078",2016,44,655700,22.292,25.78,0.03825,21.73409,0.30308,0.856300232738557,57.25,-165.5
"A078",2016,44,665700,57.334,177.32,0.47538,111.24483,2.59888,0.644704996616287,57.25,-166.5
"A078",2016,44,665730,5,23.68,0.01854,19.49014,0.15634,0.83044847972973,57.75,-166.5
"A078",2016,45,655630,31.458,45.17,0.82898,28.02729,3.35985,0.713219393402701,56.75,-165.5
"A078",2016,45,665700,23.542,33.15,0.09374,24.74564,1.00019,0.779474208144797,57.25,-166.5
"A078",2016,45,665730,54.792,86.72,0.53745,63.2018,2.32142,0.761769718634686,57.75,-166.5
"A078",2016,45,665800,10.625,23.21,0.49679,15.42583,0.4798,0.706696251615683,58.25,-166.5
"A078",2016,45,675730,139.916,304.19,4.49322,248.76763,4.82721,0.848443604326243,57.75,-167.5
"A078",2016,45,675800,10,31.67,0.5297,19.82691,0.41474,0.655868329649511,58.25,-167.5
"A078",2016,46,645630,8.875,16.73,0.01727,3.93851,0.60089,0.272365212193664,56.75,-164.5
"A078",2016,46,655630,24.958,43.59,1.61575,30.30599,7.50807,0.904560908465244,56.75,-165.5
"A078",2016,46,655700,31.042,60.39,0.08847,34.30482,0.76202,0.582137936744494,57.25,-165.5
"A078",2016,46,665700,23.958,39.7,0.14113,23.33012,0.84588,0.612522166246851,57.25,-166.5
"A078",2017,3,625700,11.667,39.58,9.7829,26.40249,0.07584,0.916150328448711,57.25,-162.5
"A078",2017,3,635700,5,33.68,7.297,7.56459,0.37526,0.452400534441805,57.25,-163.5
"A078",2017,4,625700,25.416,164.97,40.38655,105.23652,1.14894,0.889689094986967,57.25,-162.5
"A078",2017,4,635700,40.833,221.44,42.17103,136.67746,0.54111,0.810104768786127,57.25,-163.5
"A078",2017,11,645630,18.833,135.21,3.83677,88.19842,0.74133,0.686166111973966,56.75,-164.5
"A078",2017,11,655630,28.542,130.3,4.97481,48.59166,3.9896,0.441719646968534,56.75,-165.5
"A078",2017,11,665630,32,131.38,10.12864,67.16168,5.09265,0.627058684731314,56.75,-166.5
"A078",2017,12,655600,10.333,33.71,6.59887,5.8243,1.22085,0.404746959359241,56.25,-165.5
"A078",2017,12,655630,88.875,322.65,20.88853,165.63018,4.83817,0.593078816054548,56.75,-165.5
"A078",2017,12,665600,3.75,26.34,4.73162,7.75999,5.30261,0.675558845861807,56.25,-166.5
"A078",2017,12,665630,59.166,168.85,17.66205,62.291,11.27691,0.540301806336986,56.75,-166.5
"A078",2017,12,665700,2.5,3.03,0.43315,1.49419,0.19402,0.700118811881188,57.25,-166.5
"A078",2017,12,675630,4.583,36.63,4.16914,16.8621,0.27933,0.581779142779143,56.75,-167.5
"A078",2017,12,715700,43.25,107.06,4.80018,39.62428,3.35345,0.446272277227723,57.25,-171.5
"A078",2017,12,715730,6.875,7.37,0.06514,4.32955,0.25973,0.631535956580733,57.75,-171.5
"A078",2017,13,645600,27.708,233.58,13.54726,140.12062,4.75585,0.678241844335988,56.25,-164.5
"A078",2017,13,655600,8.125,27.17,4.77054,5.97809,0.28136,0.405962090541038,56.25,-165.5
"A078",2017,13,655630,11.875,20.22,1.87213,8.5991,0.24638,0.530049950544016,56.75,-165.5
"A078",2017,13,665600,26.458,77.17,14.97021,26.05036,14.11223,0.714433069845795,56.25,-166.5
"A078",2017,13,665630,8.667,20.41,4.63558,2.68312,3.02295,0.506695247427732,56.75,-166.5
"A078",2017,14,645600,42.5,203.48,18.47032,89.7913,1.60662,0.539946137212503,56.25,-164.5
"A078",2017,14,645630,61.125,199.58,25.7572,110.42614,1.5232,0.689981661489127,56.75,-164.5
"A078",2017,14,655600,23.959,92.83,7.37247,43.19379,1.35823,0.559350317785199,56.25,-165.5
"A078",2017,15,645600,89.208,210.84,20.56025,106.74978,5.07321,0.627884841586037,56.25,-164.5
"A078",2017,15,645630,156.167,387.89,52.61664,192.69757,2.02898,0.637663229266029,56.75,-164.5
"A078",2017,15,655600,7.708,2.49,0.23869,0.70353,0.00452,0.380216867469879,56.25,-165.5
"A078",2017,15,655630,16.25,11.53,3.02071,2.00402,0.08082,0.442805724197745,56.75,-165.5
"A078",2017,16,645630,98.542,211.72,49.55532,84.43877,2.11391,0.642867938787077,56.75,-164.5
"A078",2017,16,665630,27.916,49.38,8.88126,20.78136,0.89292,0.618783718104496,56.75,-166.5
"A078",2017,16,665700,10.208,3.64,0.29028,1.14438,0.00436,0.395335164835165,57.25,-166.5
"A078",2017,17,595800,3.542,2.24,0.26042,1.14334,0.04965,0.64884375,58.25,-159.5
"A078",2017,17,635700,23.334,139.4,16.17851,78.40013,0.30011,0.68062230989957,57.25,-163.5
"A078",2017,17,645700,24.708,27.25,8.01954,6.8456,0.29208,0.556228256880734,57.25,-164.5
"A078",2017,17,655700,9.458,7.35,1.52906,0.886,0.06247,0.337078911564626,57.25,-165.5
"A078",2017,17,665700,38.249,217.29,35.53111,122.10441,1.25755,0.731248883979935,57.25,-166.5
"A078",2017,17,665730,22.376,49.91,1.44168,32.64929,0.07513,0.6845541975556,57.75,-166.5
"A078",2017,17,675700,7.917,42.53,3.11467,28.45392,0.44495,0.752728426992711,57.25,-167.5
"A078",2017,18,635630,8.125,32.44,13.22227,16.26419,0.07443,0.911248150431566,56.75,-163.5
"A078",2017,18,635700,5.75,23,11.32409,5.61768,0.02974,0.737891739130435,57.25,-163.5
"A078",2017,18,645700,5.625,5.38,1.87841,1.02823,0.03684,0.547115241635688,57.25,-164.5
"A078",2017,18,665730,15.5,7.02,0.4796,2.73831,0.01124,0.459992877492878,57.75,-166.5
"A078",2017,18,675730,47.625,127.76,5.19402,79.59851,0.42045,0.666976988102693,57.75,-167.5
"A078",2017,18,675800,25.417,101.12,3.37633,62.92022,0.19478,0.657548753955696,58.25,-167.5
"A078",2017,34,655630,3.75,2.14,0.04007,0.89765,0.17767,0.521210280373832,56.75,-165.5
"A078",2017,34,655700,6.875,2.75,0.03366,1.61972,0.34878,0.728058181818182,57.25,-165.5
"A078",2017,34,675800,31.167,55.08,2.31251,21.54767,1.191,0.454814451706609,58.25,-167.5
"A078",2017,34,685730,17.833,16.66,0.94721,7.02547,1.06333,0.542377551020408,57.75,-168.5
"A078",2017,34,685800,43.333,45.34,1.60739,16.94603,3.06873,0.476889060432289,58.25,-168.5
"A078",2017,34,695800,9.625,15.17,0.48697,6.14035,1.01651,0.503878048780488,58.25,-169.5
"A078",2017,34,695830,35.416,53.56,0.76462,30.09434,1.67323,0.60739712471994,58.75,-169.5
"A078",2017,35,655700,20.208,15.66,0.02876,9.14122,0.93661,0.645376117496807,57.25,-165.5
"A078",2017,35,665700,17.917,13.79,0.06453,9.47466,0.54332,0.731146482958666,57.25,-166.5
"A078",2017,35,665730,70.416,91.08,1.71672,61.09284,6.19026,0.757573781291173,57.75,-166.5
"A078",2017,35,665800,3.333,5.97,0.23563,4.09377,0.1466,0.749748743718593,58.25,-166.5
"A078",2017,35,675730,49.792,55.82,3.15441,27.29581,2.05989,0.58240970978144,57.75,-167.5
"A078",2017,35,675800,56.874,113.68,4.74348,52.92872,1.47746,0.520317206192822,58.25,-167.5
"A078",2017,35,685800,18.333,22.88,1.50855,9.65854,0.85538,0.525457604895105,58.25,-168.5
"A078",2017,35,685830,5.417,18.23,1.76932,5.03961,0.07175,0.377437191442677,58.75,-168.5
"A078",2017,35,695800,4.584,9.47,0.1603,4.02028,0.58275,0.502991552270327,58.25,-169.5
"A078",2017,35,695830,29.791,73.16,1.64445,22.86431,1.98526,0.362138053581192,58.75,-169.5
"A078",2017,35,705830,3.75,4.82,0.08004,1.79166,0.43352,0.478261410788382,58.75,-170.5
"A078",2017,36,655730,192.084,432.7,4.87511,294.86103,10.84143,0.717766512595332,57.75,-165.5
"A078",2017,36,695800,80.625,119.02,3.46128,53.7261,6.18082,0.53241640060494,58.25,-169.5
"A078",2017,36,695830,6.042,9.19,0.03497,5.59627,0.08123,0.621596300326442,58.75,-169.5
"A078",2017,37,635700,69.124,118.62,0.69056,97.54003,0.92896,0.835942926993762,57.25,-163.5
"A078",2017,37,645700,10,14.28,0.13102,10.57868,1.04267,0.822995098039216,57.25,-164.5
"A078",2017,37,655700,21.875,16.1,0.04798,12.10235,0.28388,0.772311180124224,57.25,-165.5
"A078",2017,37,655730,48.709,79.33,1.11023,62.32682,1.128,0.813879364679188,57.75,-165.5
"A078",2017,38,635700,63.541,117.71,1.36819,86.22144,0.80684,0.750968226998556,57.25,-163.5
"A078",2017,38,645700,46.458,86.3,0.67747,57.24818,1.30219,0.686301738122827,57.25,-164.5
"A078",2017,38,645730,8.75,8.69,0.55529,5.66176,0.05852,0.722159953970081,57.75,-164.5
"A078",2017,38,655730,174.748,360.73,48.8768,219.59354,4.51784,0.756765946830039,57.75,-165.5
"A078",2017,39,655700,11.042,25.26,0.32139,10.05663,0.86629,0.445142913697545,57.25,-165.5
"A078",2017,39,655730,118.334,192.1,70.5741,70.84462,1.55969,0.744291566892244,57.75,-165.5
"A078",2017,39,675800,20.833,93.4,2.64189,27.01841,1.28945,0.331367773019272,58.25,-167.5
"A078",2017,40,645630,6.25,11.78,0.16876,5.37514,0.46601,0.510179117147708,56.75,-164.5
"A078",2017,40,645700,16.583,30.46,2.92863,18.61289,0.38186,0.719743269862114,57.25,-164.5
"A078",2017,40,645730,8.958,30.66,2.13744,26.05922,0.07015,0.921944227005871,57.75,-164.5
"A078",2017,40,655630,13.666,14.8,0.17753,7.86995,0.94939,0.607896621621622,56.75,-165.5
"A078",2017,41,655700,7.5,17.07,0.05384,13.91163,0.19786,0.829720562390158,57.25,-165.5
"A078",2017,41,655730,72.709,212.91,1.23482,142.9801,2.17363,0.687560706401766,57.75,-165.5
"A078",2017,41,665730,39.583,92.79,0.2522,53.20441,1.63429,0.593715917663541,57.75,-166.5
"A078",2017,42,645700,10.833,33,0.29492,27.34024,0.2359,0.844577575757576,57.25,-164.5
"A078",2017,42,655700,112.708,297.55,1.42096,164.58398,1.98091,0.564563434716854,57.25,-165.5
"A078",2017,42,655730,29.584,71.35,0.55562,50.13299,1.16251,0.72671506657323,57.75,-165.5
"A078",2017,42,655800,6.458,2.5,0.15482,1.04478,0.02322,0.489128,58.25,-165.5
"A078",2017,42,665730,52.708,123.18,1.02417,59.81922,2.60738,0.515106104887157,57.75,-166.5
"A078",2017,42,665800,2.5,2.21,0.53872,1.05437,0.04349,0.740533936651584,58.25,-166.5
"A078",2017,42,675800,49.167,98.76,1.51869,41.24766,0.65783,0.439694005670312,58.25,-167.5
"A078",2017,43,635600,8.958,3.8,0.40439,1.29227,0.15844,0.488184210526316,56.25,-163.5
"A078",2017,43,645500,9.375,7.22,3.85099,0.45455,0.61863,0.682018005540166,55.25,-164.5
"A078",2017,43,645600,8.75,5.06,0.58855,1.05256,0.12219,0.348478260869565,56.25,-164.5
"A078",2017,43,645630,36.25,92.46,0.07802,79.10976,1.86636,0.876640060566731,56.75,-164.5
"A078",2017,43,645700,38.125,141.66,0.27114,108.91113,1.71212,0.782820768036143,57.25,-164.5
"A078",2018,3,645500,12.292,23.04,12.19586,0.01145,0.13679,0.535768229166667,55.25,-164.5
"A078",2018,4,635700,57.084,110.25,9.22804,78.67681,0.18917,0.79903873015873,57.25,-163.5
"A078",2018,4,645630,5.417,5.85,0.03764,1.86287,0.01766,0.327892307692308,56.75,-164.5
"A078",2018,4,645700,3.75,10.51,0.63284,7.40055,0.10982,0.774805899143673,57.25,-164.5
"A078",2018,4,665630,82.457,172.85,8.29369,66.31317,24.29425,0.572178825571305,56.75,-166.5
"A078",2018,4,665700,54.792,104.38,2.61837,61.99153,3.34171,0.651002203487258,57.25,-166.5
